track_name; track_id; album_name; album_id; artist_name; artist_id; release_date; length; popularity; acousticness; danceability; energy; instrumentalness; liveness; loudness; speechiness; tempo; time_signature; 
O Meu Posto Ao Vivo; 2QuOGfzRw9KhfTBOS2365o; Turnê JardimPomar FortalezaCE 08Abril2017 4 Ao Vivo; 3IArHuVlKxUEGx34sEDwUq; Nando Reis; 7n1XMwvxPf10t4OX6h6Ufy; 2017-04-28; 345338; 5; 0.371; 0.394; 0.747; 0.0066; 0.647; -7.17; 0.0396; 76.149; 4; 
4 de Março Ao Vivo; 1MDyNpGND6uTnkT4EGxF5v; Turnê JardimPomar FortalezaCE 08Abril2017 4 Ao Vivo; 3IArHuVlKxUEGx34sEDwUq; Nando Reis; 7n1XMwvxPf10t4OX6h6Ufy; 2017-04-28; 313194; 5; 0.4; 0.459; 0.786; 0.000638; 0.656; -6.852; 0.039; 87.341; 4; 
Nos Seus Olhos Ao Vivo; 4SWjN9GrLBaW45Kt1n5oXX; Turnê JardimPomar FortalezaCE 08Abril2017 4 Ao Vivo; 3IArHuVlKxUEGx34sEDwUq; Nando Reis; 7n1XMwvxPf10t4OX6h6Ufy; 2017-04-28; 262229; 7; 0.746; 0.406; 0.554; 6.39e-05; 0.679; -7.138; 0.0296; 111.969; 5; 
Só Posso Dizer Ao Vivo; 51sErffFxVLColqsrnhghI; Turnê JardimPomar FortalezaCE 08Abril2017 4 Ao Vivo; 3IArHuVlKxUEGx34sEDwUq; Nando Reis; 7n1XMwvxPf10t4OX6h6Ufy; 2017-04-28; 243240; 7; 0.638; 0.366; 0.725; 2.94e-06; 0.696; -7.036; 0.0812; 148.346; 4; 
Concórdia Ao Vivo; 7vm21gjfH9xhoHCdD34GHs; Turnê JardimPomar FortalezaCE 08Abril2017 4 Ao Vivo; 3IArHuVlKxUEGx34sEDwUq; Nando Reis; 7n1XMwvxPf10t4OX6h6Ufy; 2017-04-28; 283158; 5; 0.704; 0.549; 0.436; 4.63e-05; 0.64; -8.817; 0.0271; 82.704; 4; 
Luz dos Olhos Ao Vivo; 2GO9BZsxeHpQ5zmVBx1XFn; Turnê JardimPomar FortalezaCE 08Abril2017 4 Ao Vivo; 3IArHuVlKxUEGx34sEDwUq; Nando Reis; 7n1XMwvxPf10t4OX6h6Ufy; 2017-04-28; 453269; 7; 0.158; 0.222; 0.806; 0.00115; 0.497; -6.3; 0.0478; 164.506; 4; 
Dois Rios Ao Vivo; 4hHlIKDVwZwHSt34KGIk2j; Turnê JardimPomar FortalezaCE 08Abril2017 4 Ao Vivo; 3IArHuVlKxUEGx34sEDwUq; Nando Reis; 7n1XMwvxPf10t4OX6h6Ufy; 2017-04-28; 250325; 38; 0.355; 0.529; 0.795; 0; 0.399; -5.458; 0.0315; 78.447; 4; 
Pra Musa Ao Vivo; 4VP7dN3BirODIG9nAUf6D8; Turnê JardimPomar FortalezaCE 08Abril2017 4 Ao Vivo; 3IArHuVlKxUEGx34sEDwUq; Nando Reis; 7n1XMwvxPf10t4OX6h6Ufy; 2017-04-28; 279594; 5; 0.566; 0.37; 0.59; 1.67e-05; 0.683; -6.478; 0.0349; 170.915; 4; 
Relicário Ao Vivo; 5kUaZGB8rYvPdoaUoGixWI; Turnê JardimPomar FortalezaCE 08Abril2017 4 Ao Vivo; 3IArHuVlKxUEGx34sEDwUq; Nando Reis; 7n1XMwvxPf10t4OX6h6Ufy; 2017-04-28; 334229; 7; 0.426; 0.331; 0.77; 3.94e-05; 0.342; -5.932; 0.0394; 150.188; 4; 
Pra Você Guardei o Amor Ao Vivo; 5v1XCzi1cI0YezyC7z8xz2; Turnê JardimPomar FortalezaCE 08Abril2017 4 Ao Vivo; 3IArHuVlKxUEGx34sEDwUq; Nando Reis; 7n1XMwvxPf10t4OX6h6Ufy; 2017-04-28; 270112; 7; 0.636; 0.427; 0.629; 1.74e-05; 0.645; -7.656; 0.0557; 75.282; 4; 
All Star Ao Vivo; 6UgWp8XWSZqDd11oNY1cUC; Turnê JardimPomar FortalezaCE 08Abril2017 4 Ao Vivo; 3IArHuVlKxUEGx34sEDwUq; Nando Reis; 7n1XMwvxPf10t4OX6h6Ufy; 2017-04-28; 311242; 7; 0.625; 0.34; 0.388; 0.234; 0.132; -9.708; 0.0275; 151.313; 4; 
Sou Dela Ao Vivo; 0KEa9zyY9Ehr0hamCHbRBZ; Turnê JardimPomar FortalezaCE 08Abril2017 4 Ao Vivo; 3IArHuVlKxUEGx34sEDwUq; Nando Reis; 7n1XMwvxPf10t4OX6h6Ufy; 2017-04-28; 314112; 6; 0.224; 0.516; 0.897; 0.000137; 0.384; -5.379; 0.0347; 113.608; 4; 
Sutilmente Ao Vivo; 5NGkPTIy85nogHhuD31DTF; Turnê JardimPomar FortalezaCE 08Abril2017 4 Ao Vivo; 3IArHuVlKxUEGx34sEDwUq; Nando Reis; 7n1XMwvxPf10t4OX6h6Ufy; 2017-04-28; 228906; 14; 0.468; 0.536; 0.835; 8.36e-05; 0.688; -5.689; 0.0284; 102.528; 4; 
Por Onde Andei Ao Vivo; 40nDil6kHxMZB0eauTXILV; Turnê JardimPomar FortalezaCE 08Abril2017 4 Ao Vivo; 3IArHuVlKxUEGx34sEDwUq; Nando Reis; 7n1XMwvxPf10t4OX6h6Ufy; 2017-04-28; 298240; 17; 0.292; 0.373; 0.656; 0.00117; 0.578; -6.363; 0.0294; 149.623; 4; 
Mantra Ao Vivo; 5788R8Hh22BvdU0tYSYoWt; Turnê JardimPomar FortalezaCE 08Abril2017 4 Ao Vivo; 3IArHuVlKxUEGx34sEDwUq; Nando Reis; 7n1XMwvxPf10t4OX6h6Ufy; 2017-04-28; 399018; 6; 0.373; 0.505; 0.802; 0; 0.908; -5.249; 0.0362; 115.084; 4; 
O Segundo Sol Ao Vivo; 2rOlAO4lbI40TF3ubMB6Xs; Turnê JardimPomar FortalezaCE 08Abril2017 4 Ao Vivo; 3IArHuVlKxUEGx34sEDwUq; Nando Reis; 7n1XMwvxPf10t4OX6h6Ufy; 2017-04-28; 252202; 8; 0.306; 0.438; 0.745; 0.000147; 0.149; -6.485; 0.0362; 75.219; 4; 
Do Seu Lado Ao Vivo; 6Rkd4sV1UruoOLR33DAOEs; Turnê JardimPomar FortalezaCE 08Abril2017 4 Ao Vivo; 3IArHuVlKxUEGx34sEDwUq; Nando Reis; 7n1XMwvxPf10t4OX6h6Ufy; 2017-04-28; 301098; 5; 0.0877; 0.427; 0.931; 0.000251; 0.796; -4.837; 0.0733; 145.834; 4; 
Infernal Ao Vivo; 5aCqLQGAYjxPdUBoRZOXh6; Turnê JardimPomar RecifePE 07Abril2017 03 Ao Vivo; 3QXCFLIW8LDt2LHFNABgil; Nando Reis; 7n1XMwvxPf10t4OX6h6Ufy; 2017-04-21; 320800; 4; 0.181; 0.51; 0.952; 0.0581; 0.925; -5.505; 0.0588; 93.531; 4; 
Inimitável Ao Vivo; 0TTG4XDbrOjgWSogBevJKO; Turnê JardimPomar RecifePE 07Abril2017 03 Ao Vivo; 3QXCFLIW8LDt2LHFNABgil; Nando Reis; 7n1XMwvxPf10t4OX6h6Ufy; 2017-04-21; 235704; 4; 0.167; 0.522; 0.91; 2.74e-06; 0.407; -4.964; 0.0401; 144.449; 4; 
Marvin Ao Vivo; 2fff2CLSnZUfJtm9MhWOd3; Turnê JardimPomar RecifePE 07Abril2017 03 Ao Vivo; 3QXCFLIW8LDt2LHFNABgil; Nando Reis; 7n1XMwvxPf10t4OX6h6Ufy; 2017-04-21; 222394; 5; 0.376; 0.534; 0.853; 0; 0.643; -5.528; 0.137; 78.504; 4; 
Os Cegos do Castelo Ao Vivo; 61PqSPP6gPEk5CLVWdwCs6; Turnê JardimPomar RecifePE 07Abril2017 03 Ao Vivo; 3QXCFLIW8LDt2LHFNABgil; Nando Reis; 7n1XMwvxPf10t4OX6h6Ufy; 2017-04-21; 300677; 5; 0.11; 0.3; 0.788; 1.58e-05; 0.316; -5.487; 0.0384; 150.536; 4; 
O Meu Posto Ao Vivo; 7EVYNhv7rOw8YoIeIcNnKN; Turnê JardimPomar RecifePE 07Abril2017 03 Ao Vivo; 3QXCFLIW8LDt2LHFNABgil; Nando Reis; 7n1XMwvxPf10t4OX6h6Ufy; 2017-04-21; 331909; 4; 0.295; 0.397; 0.807; 0.000513; 0.702; -6.234; 0.0466; 78.068; 4; 
4 de Março Ao Vivo; 6gsbZ9wB0ocdXFSVk8yrxU; Turnê JardimPomar RecifePE 07Abril2017 03 Ao Vivo; 3QXCFLIW8LDt2LHFNABgil; Nando Reis; 7n1XMwvxPf10t4OX6h6Ufy; 2017-04-21; 313173; 4; 0.245; 0.521; 0.831; 0.000529; 0.683; -7.436; 0.0383; 88.121; 4; 
Só Posso Dizer Ao Vivo; 2cNHXcpTyxBFdvhtU6RNsK; Turnê JardimPomar RecifePE 07Abril2017 03 Ao Vivo; 3QXCFLIW8LDt2LHFNABgil; Nando Reis; 7n1XMwvxPf10t4OX6h6Ufy; 2017-04-21; 244394; 5; 0.587; 0.268; 0.748; 9.62e-06; 0.685; -6.391; 0.0952; 73.463; 4; 
Luz dos Olhos Ao Vivo; 3fMsVSu2LtDeX849XiGgkx; Turnê JardimPomar RecifePE 07Abril2017 03 Ao Vivo; 3QXCFLIW8LDt2LHFNABgil; Nando Reis; 7n1XMwvxPf10t4OX6h6Ufy; 2017-04-21; 443077; 6; 0.0786; 0.25; 0.852; 0.00253; 0.734; -6.035; 0.0502; 81.408; 4; 
Pra Musa Ao Vivo; 4cnfcIVELQdZZOzYUD8Pje; Turnê JardimPomar RecifePE 07Abril2017 03 Ao Vivo; 3QXCFLIW8LDt2LHFNABgil; Nando Reis; 7n1XMwvxPf10t4OX6h6Ufy; 2017-04-21; 275050; 4; 0.702; 0.354; 0.576; 0.00107; 0.623; -6.637; 0.0339; 169.198; 4; 
Quem Vai Dizer Tchau Ao Vivo; 0ddDyDf9RfMl30JeSZ41Vu; Turnê JardimPomar RecifePE 07Abril2017 03 Ao Vivo; 3QXCFLIW8LDt2LHFNABgil; Nando Reis; 7n1XMwvxPf10t4OX6h6Ufy; 2017-04-21; 222558; 4; 0.169; 0.61; 0.686; 0.000227; 0.33; -6.168; 0.0305; 123.174; 4; 
Sou Dela Ao Vivo; 67KODVM00YMYqS8YGFfFvS; Turnê JardimPomar RecifePE 07Abril2017 03 Ao Vivo; 3QXCFLIW8LDt2LHFNABgil; Nando Reis; 7n1XMwvxPf10t4OX6h6Ufy; 2017-04-21; 316245; 5; 0.113; 0.408; 0.887; 0.00126; 0.757; -5.441; 0.0372; 114.496; 4; 
Sutilmente Ao Vivo; 3qffwwKB67PwlhxGspd16q; Turnê JardimPomar RecifePE 07Abril2017 03 Ao Vivo; 3QXCFLIW8LDt2LHFNABgil; Nando Reis; 7n1XMwvxPf10t4OX6h6Ufy; 2017-04-21; 229152; 6; 0.359; 0.462; 0.811; 0.0001; 0.662; -6.248; 0.0324; 101.004; 4; 
Por Onde Andei Ao Vivo; 6jmQOhOjyPJXv4bUykDM6v; Turnê JardimPomar RecifePE 07Abril2017 03 Ao Vivo; 3QXCFLIW8LDt2LHFNABgil; Nando Reis; 7n1XMwvxPf10t4OX6h6Ufy; 2017-04-21; 285078; 9; 0.286; 0.498; 0.718; 0.00103; 0.198; -6.741; 0.0346; 78.438; 4; 
O Segundo Sol Ao Vivo; 7sLT6F57t3OZNXYiHsTYkf; Turnê JardimPomar RecifePE 07Abril2017 03 Ao Vivo; 3QXCFLIW8LDt2LHFNABgil; Nando Reis; 7n1XMwvxPf10t4OX6h6Ufy; 2017-04-21; 255066; 5; 0.201; 0.321; 0.802; 0.0102; 0.721; -6.124; 0.0521; 150.198; 4; 
Sua Impossível Chance Passagem de Som Ao Vivo; 5NIJFt7btc2pK0pX8WVILS; Turnê JardimPomar RecifePE 07Abril2017 03 Ao Vivo; 3QXCFLIW8LDt2LHFNABgil; Nando Reis; 7n1XMwvxPf10t4OX6h6Ufy; 2017-04-21; 237200; 4; 0.141; 0.594; 0.818; 0.000253; 0.151; -4.391; 0.0306; 129.249; 4; 
Infinito Oito Ao Vivo; 47p5eFRwtzIZgEMvxs2Pi2; Turnê JardimPomar São PauloSP 1abril2017 02 Ao Vivo; 5BGlOiUZOigfvFVFB4yA7h; Nando Reis; 7n1XMwvxPf10t4OX6h6Ufy; 2017-04-14; 299018; 2; 0.444; 0.605; 0.926; 0.00163; 0.751; -5.548; 0.0419; 96.309; 4; 
Inimitável Ao Vivo; 0WmgYhyKuP8gokU1tCatnU; Turnê JardimPomar São PauloSP 1abril2017 02 Ao Vivo; 5BGlOiUZOigfvFVFB4yA7h; Nando Reis; 7n1XMwvxPf10t4OX6h6Ufy; 2017-04-14; 236173; 3; 0.369; 0.556; 0.88; 3.91e-05; 0.393; -5.089; 0.0355; 145.27; 4; 
Marvin Ao Vivo; 1hPElYMP0EOEtAG4atWu0X; Turnê JardimPomar São PauloSP 1abril2017 02 Ao Vivo; 5BGlOiUZOigfvFVFB4yA7h; Nando Reis; 7n1XMwvxPf10t4OX6h6Ufy; 2017-04-14; 218045; 6; 0.491; 0.607; 0.827; 0; 0.137; -5.563; 0.183; 78.947; 4; 
Lobo Preso em Renda Ao Vivo; 3PiOFexptOkpmC5ZYTCota; Turnê JardimPomar São PauloSP 1abril2017 02 Ao Vivo; 5BGlOiUZOigfvFVFB4yA7h; Nando Reis; 7n1XMwvxPf10t4OX6h6Ufy; 2017-04-14; 263202; 3; 0.609; 0.493; 0.638; 0.000845; 0.128; -6.901; 0.0774; 119.671; 3; 
Deus Meu Ao Vivo; 4jwFA87yHenbuUcZgZ2nG7; Turnê JardimPomar São PauloSP 1abril2017 02 Ao Vivo; 5BGlOiUZOigfvFVFB4yA7h; Nando Reis; 7n1XMwvxPf10t4OX6h6Ufy; 2017-04-14; 210154; 2; 0.0313; 0.562; 0.778; 0.00171; 0.694; -5.585; 0.0529; 137.16; 4; 
O Meu Posto Ao Vivo; 0AVT4rQux1cJ2evuFpAPWg; Turnê JardimPomar São PauloSP 1abril2017 02 Ao Vivo; 5BGlOiUZOigfvFVFB4yA7h; Nando Reis; 7n1XMwvxPf10t4OX6h6Ufy; 2017-04-14; 341413; 2; 0.474; 0.449; 0.739; 0.00651; 0.702; -6.338; 0.0498; 76.392; 4; 
Só Posso Dizer Ao Vivo; 0DLgLqZWp2oDnuKx2hLAt1; Turnê JardimPomar São PauloSP 1abril2017 02 Ao Vivo; 5BGlOiUZOigfvFVFB4yA7h; Nando Reis; 7n1XMwvxPf10t4OX6h6Ufy; 2017-04-14; 244514; 6; 0.663; 0.467; 0.657; 0.000561; 0.71; -6.742; 0.0556; 145.696; 4; 
Concórdia Ao Vivo; 3uulDc4UKb87xDktQEdA1W; Turnê JardimPomar São PauloSP 1abril2017 02 Ao Vivo; 5BGlOiUZOigfvFVFB4yA7h; Nando Reis; 7n1XMwvxPf10t4OX6h6Ufy; 2017-04-14; 280605; 3; 0.824; 0.375; 0.338; 0.00176; 0.635; -10.111; 0.0336; 167.585; 3; 
Pra Musa Ao Vivo; 4MffdO7I2kfCBd8lljQSrI; Turnê JardimPomar São PauloSP 1abril2017 02 Ao Vivo; 5BGlOiUZOigfvFVFB4yA7h; Nando Reis; 7n1XMwvxPf10t4OX6h6Ufy; 2017-04-14; 272298; 2; 0.888; 0.417; 0.547; 0.00194; 0.619; -6.311; 0.032; 86.561; 4; 
Pra Você Guardei o Amor Ao Vivo; 6qi3s5rxyuaZmkzHbenhi9; Turnê JardimPomar São PauloSP 1abril2017 02 Ao Vivo; 5BGlOiUZOigfvFVFB4yA7h; Nando Reis; 7n1XMwvxPf10t4OX6h6Ufy; 2017-04-14; 298517; 5; 0.797; 0.407; 0.507; 0.00387; 0.636; -8.376; 0.0363; 140.103; 4; 
All Star Ao Vivo; 3dec21iKxlqG1EliRkypHQ; Turnê JardimPomar São PauloSP 1abril2017 02 Ao Vivo; 5BGlOiUZOigfvFVFB4yA7h; Nando Reis; 7n1XMwvxPf10t4OX6h6Ufy; 2017-04-14; 319770; 5; 0.84; 0.407; 0.409; 0.00648; 0.702; -8.58; 0.0286; 142.382; 4; 
Quem Vai Dizer Tchau Ao Vivo; 298CeFY6tB4USNdiBWjZnR; Turnê JardimPomar São PauloSP 1abril2017 02 Ao Vivo; 5BGlOiUZOigfvFVFB4yA7h; Nando Reis; 7n1XMwvxPf10t4OX6h6Ufy; 2017-04-14; 218272; 3; 0.351; 0.656; 0.74; 0.00661; 0.788; -6.341; 0.0269; 122.802; 4; 
Sutilmente Ao Vivo; 0IejmLUrNQB4R4W9GI8BWN; Turnê JardimPomar São PauloSP 1abril2017 02 Ao Vivo; 5BGlOiUZOigfvFVFB4yA7h; Nando Reis; 7n1XMwvxPf10t4OX6h6Ufy; 2017-04-14; 233344; 39; 0.422; 0.524; 0.84; 0.00164; 0.468; -5.641; 0.0297; 100.667; 4; 
Mantra Ao Vivo; 0o0gCzkLiHXlgenSwD6sH6; Turnê JardimPomar São PauloSP 1abril2017 02 Ao Vivo; 5BGlOiUZOigfvFVFB4yA7h; Nando Reis; 7n1XMwvxPf10t4OX6h6Ufy; 2017-04-14; 401666; 8; 0.574; 0.608; 0.81; 0.000121; 0.816; -5.168; 0.0391; 114.779; 4; 
O Segundo Sol Ao Vivo; 6ZSjW4ApCD2iY36BYrMGzZ; Turnê JardimPomar São PauloSP 1abril2017 02 Ao Vivo; 5BGlOiUZOigfvFVFB4yA7h; Nando Reis; 7n1XMwvxPf10t4OX6h6Ufy; 2017-04-14; 273450; 5; 0.451; 0.412; 0.701; 0.0832; 0.731; -6.137; 0.0326; 71.894; 4; 
Infinito Oito Ao Vivo; 3urnSgoui5TD1cQxGSjot8; Turnê JardimPomar São PauloSP 31março2017 01 Ao Vivo; 5ooYjXiax1WUVUV4VvW98W; Nando Reis; 7n1XMwvxPf10t4OX6h6Ufy; 2017-04-14; 307528; 2; 0.535; 0.619; 0.9; 0.00277; 0.703; -4.94; 0.0444; 96.721; 4; 
Infernal Ao Vivo; 2O3BWzqttpLhTulHDOhenU; Turnê JardimPomar São PauloSP 31março2017 01 Ao Vivo; 5ooYjXiax1WUVUV4VvW98W; Nando Reis; 7n1XMwvxPf10t4OX6h6Ufy; 2017-04-14; 325538; 3; 0.467; 0.54; 0.923; 0.181; 0.718; -5.349; 0.0448; 93.415; 4; 
Os Cegos do Castelo Ao Vivo; 3A6MNKsH7xTDlyTXOMcxPr; Turnê JardimPomar São PauloSP 31março2017 01 Ao Vivo; 5ooYjXiax1WUVUV4VvW98W; Nando Reis; 7n1XMwvxPf10t4OX6h6Ufy; 2017-04-14; 315300; 10; 0.259; 0.36; 0.653; 0.00972; 0.174; -6.323; 0.0301; 148.124; 4; 
4 de Março Ao Vivo; 4QngMttZYgyDs7gdhiFNi2; Turnê JardimPomar São PauloSP 31março2017 01 Ao Vivo; 5ooYjXiax1WUVUV4VvW98W; Nando Reis; 7n1XMwvxPf10t4OX6h6Ufy; 2017-04-14; 313003; 3; 0.629; 0.479; 0.803; 0.00226; 0.727; -5.993; 0.0538; 87.827; 4; 
Nos Seus Olhos Ao Vivo; 2OZrlkH6rHD82bpeQnMd6F; Turnê JardimPomar São PauloSP 31março2017 01 Ao Vivo; 5ooYjXiax1WUVUV4VvW98W; Nando Reis; 7n1XMwvxPf10t4OX6h6Ufy; 2017-04-14; 259933; 3; 0.755; 0.6; 0.436; 3.72e-05; 0.681; -8.404; 0.035; 111.885; 3; 
Luz dos Olhos Ao Vivo; 09knPScPUznRXES9bZBzVJ; Turnê JardimPomar São PauloSP 31março2017 01 Ao Vivo; 5ooYjXiax1WUVUV4VvW98W; Nando Reis; 7n1XMwvxPf10t4OX6h6Ufy; 2017-04-14; 443725; 5; 0.355; 0.301; 0.809; 0.0131; 0.734; -6.137; 0.0472; 157.778; 4; 
Dois Rios Ao Vivo; 4hGEOzlwlO2KsH45HyuR0T; Turnê JardimPomar São PauloSP 31março2017 01 Ao Vivo; 5ooYjXiax1WUVUV4VvW98W; Nando Reis; 7n1XMwvxPf10t4OX6h6Ufy; 2017-04-14; 256837; 4; 0.56; 0.513; 0.656; 2.61e-06; 0.534; -5.155; 0.03; 74.875; 4; 
Relicário Ao Vivo; 7ABZ4za17GSCr6uvoUuvQ2; Turnê JardimPomar São PauloSP 31março2017 01 Ao Vivo; 5ooYjXiax1WUVUV4VvW98W; Nando Reis; 7n1XMwvxPf10t4OX6h6Ufy; 2017-04-14; 318876; 4; 0.56; 0.371; 0.726; 0.00183; 0.57; -4.992; 0.0403; 142.865; 4; 
All Star Ao Vivo; 4vMsz2Co57txQAKfFKP8pW; Turnê JardimPomar São PauloSP 31março2017 01 Ao Vivo; 5ooYjXiax1WUVUV4VvW98W; Nando Reis; 7n1XMwvxPf10t4OX6h6Ufy; 2017-04-14; 324264; 4; 0.767; 0.373; 0.428; 0.00847; 0.696; -7.292; 0.0295; 137.863; 3; 
Quem Vai Dizer Tchau Ao Vivo; 40H6oWTzleb24RWXuoXrEC; Turnê JardimPomar São PauloSP 31março2017 01 Ao Vivo; 5ooYjXiax1WUVUV4VvW98W; Nando Reis; 7n1XMwvxPf10t4OX6h6Ufy; 2017-04-14; 212689; 3; 0.482; 0.683; 0.762; 0.00252; 0.685; -5.106; 0.031; 123.743; 4; 
Por Onde Andei Ao Vivo; 2IL1Iab3gk205XMqKw5VbK; Turnê JardimPomar São PauloSP 31março2017 01 Ao Vivo; 5ooYjXiax1WUVUV4VvW98W; Nando Reis; 7n1XMwvxPf10t4OX6h6Ufy; 2017-04-14; 298384; 6; 0.509; 0.497; 0.709; 0.00329; 0.468; -6.198; 0.0289; 147.429; 4; 
Sutilmente Ao Vivo; 2R1an12LMU6746OQsYaEx8; Turnê JardimPomar São PauloSP 31março2017 01 Ao Vivo; 5ooYjXiax1WUVUV4VvW98W; Nando Reis; 7n1XMwvxPf10t4OX6h6Ufy; 2017-04-14; 252597; 5; 0.434; 0.387; 0.824; 0.00827; 0.101; -6.064; 0.0276; 91.935; 4; 
Mantra Ao Vivo; 75nC4tSzDfM1DtOuZMka0l; Turnê JardimPomar São PauloSP 31março2017 01 Ao Vivo; 5ooYjXiax1WUVUV4VvW98W; Nando Reis; 7n1XMwvxPf10t4OX6h6Ufy; 2017-04-14; 384672; 3; 0.595; 0.63; 0.787; 2.2e-06; 0.673; -5.193; 0.0562; 117.4; 4; 
Do Seu Lado Ao Vivo; 2cFcfkibRL6iYFmzydfQSK; Turnê JardimPomar São PauloSP 31março2017 01 Ao Vivo; 5ooYjXiax1WUVUV4VvW98W; Nando Reis; 7n1XMwvxPf10t4OX6h6Ufy; 2017-04-14; 278400; 3; 0.324; 0.472; 0.923; 0.000116; 0.905; -4.443; 0.0807; 146.528; 4; 
Infinito Oito; 6hJlpyzLEHyAHTiglYCO27; Jardim Pomar; 6UYdk24azN54WypbrRKULk; Nando Reis; 7n1XMwvxPf10t4OX6h6Ufy; 2016-11-11; 283769; 14; 0.0414; 0.59; 0.924; 0.00042; 0.0612; -6.669; 0.0326; 101.807; 4; 
Deus Meu; 1AexF0DAHsC8oC2bRu6Gbj; Jardim Pomar; 6UYdk24azN54WypbrRKULk; Nando Reis; 7n1XMwvxPf10t4OX6h6Ufy; 2016-11-11; 200688; 12; 0.0863; 0.556; 0.84; 0.00473; 0.317; -5.904; 0.0389; 135.119; 4; 
Inimitável; 1stUBljsOPqMC7TwPt43BD; Jardim Pomar; 6UYdk24azN54WypbrRKULk; Nando Reis; 7n1XMwvxPf10t4OX6h6Ufy; 2016-11-11; 235017; 20; 0.0577; 0.491; 0.916; 7.05e-06; 0.196; -5.239; 0.034; 146.836; 4; 
4 de Março; 2Kffb1noizbUeMQnNYreMS; Jardim Pomar; 6UYdk24azN54WypbrRKULk; Nando Reis; 7n1XMwvxPf10t4OX6h6Ufy; 2016-11-11; 336800; 37; 0.315; 0.502; 0.834; 0.000723; 0.342; -8.182; 0.123; 87.885; 4; 
Só Posso Dizer São Paulo; 3XmlyO6IhBbhvWszwk0ZDW; Jardim Pomar; 6UYdk24azN54WypbrRKULk; Nando Reis; 7n1XMwvxPf10t4OX6h6Ufy; 2016-11-11; 198765; 50; 0.398; 0.511; 0.541; 0; 0.0986; -8.841; 0.0316; 73.931; 4; 
Concórdia; 5NBb7wM0XVY8wSjEYl3MNi; Jardim Pomar; 6UYdk24azN54WypbrRKULk; Nando Reis; 7n1XMwvxPf10t4OX6h6Ufy; 2016-11-11; 267625; 36; 0.827; 0.414; 0.33; 0.00073; 0.199; -12.425; 0.0355; 122.103; 5; 
Azul de Presunto; 1Pn9T5EKhAlgD0itmkDPCa; Jardim Pomar; 6UYdk24azN54WypbrRKULk; Nando Reis; 7n1XMwvxPf10t4OX6h6Ufy; 2016-11-11; 376456; 14; 0.0756; 0.715; 0.862; 8.93e-06; 0.153; -8.087; 0.0435; 98.017; 4; 
Lobo Preso em Renda; 5adXS9xV1FQsL7eL8s7B90; Jardim Pomar; 6UYdk24azN54WypbrRKULk; Nando Reis; 7n1XMwvxPf10t4OX6h6Ufy; 2016-11-11; 222813; 13; 0.0443; 0.438; 0.742; 0; 0.205; -7.847; 0.228; 132.002; 3; 
Pra Onde Foi; 5wmX85kc5TN2IKMpyyXYQ6; Jardim Pomar; 6UYdk24azN54WypbrRKULk; Nando Reis; 7n1XMwvxPf10t4OX6h6Ufy; 2016-11-11; 399346; 13; 0.101; 0.442; 0.64; 0.138; 0.0936; -7.776; 0.0295; 80.6; 4; 
Como Somos; 0ImyehwmFYlU21d9Z5WyuF; Jardim Pomar; 6UYdk24azN54WypbrRKULk; Nando Reis; 7n1XMwvxPf10t4OX6h6Ufy; 2016-11-11; 345945; 15; 0.181; 0.467; 0.479; 1.16e-05; 0.118; -9.217; 0.0283; 59.612; 4; 
Água Viva; 3vMXAVYAEbskRLpSvJfcjw; Jardim Pomar; 6UYdk24azN54WypbrRKULk; Nando Reis; 7n1XMwvxPf10t4OX6h6Ufy; 2016-11-11; 187257; 14; 0.891; 0.483; 0.169; 0.000315; 0.0965; -14.163; 0.033; 143.578; 4; 
Pra Musa; 182mxpn1vkpUWJhMqwnoHO; Jardim Pomar; 6UYdk24azN54WypbrRKULk; Nando Reis; 7n1XMwvxPf10t4OX6h6Ufy; 2016-11-11; 252093; 11; 0.48; 0.284; 0.435; 0.000925; 0.112; -8.851; 0.0424; 90.442; 4; 
Só Posso Dizer Seattle; 6Xqke41of48tvnezxV232i; Jardim Pomar; 6UYdk24azN54WypbrRKULk; Nando Reis; 7n1XMwvxPf10t4OX6h6Ufy; 2016-11-11; 237893; 38; 0.521; 0.625; 0.395; 0.00165; 0.102; -9.508; 0.0304; 123.993; 4; 
PréSal; 60SOwda4ihp0epI8pLC7mh; Sei; 4XeORmLu1w683PYF9iO9bV; Nando Reis; 7n1XMwvxPf10t4OX6h6Ufy; 2015-12-18; 422906; 15; 0.000433; 0.46; 0.949; 0.0531; 0.0534; -4.316; 0.0806; 148.183; 4; 
Sei; 11gCclDeuUo7MI45nc4FxT; Sei; 4XeORmLu1w683PYF9iO9bV; Nando Reis; 7n1XMwvxPf10t4OX6h6Ufy; 2015-12-18; 198466; 56; 0.3; 0.523; 0.648; 0.000705; 0.11; -6.871; 0.045; 157.176; 4; 
Back in Vânia; 4rPLNmFAL91SmRgACBMtqj; Sei; 4XeORmLu1w683PYF9iO9bV; Nando Reis; 7n1XMwvxPf10t4OX6h6Ufy; 2015-12-18; 274640; 16; 0.166; 0.751; 0.796; 0.000103; 0.158; -5.026; 0.0502; 139.49; 4; 
